individual_ID,trial_day,day1_night0,event_number,activation_number,sound_stimuli,period,activity,proportionvis
L31,13,0,NA,NA,silent,during,moving_fast+panic,0
L31,13,0,NA,NA,bird,during,moving_fast+panic,0
L31,14,1,NA,NA,dog,during,moving_fast+panic,0
L31,14,0,NA,NA,dog,during,moving_fast+panic,0
L31,15,0,NA,NA,human,during,moving_fast+panic,0
L31,15,0,NA,NA,silent,during,moving_fast+panic,0
L31,15,1,NA,NA,bird,during,moving_fast+panic,0
L31,15,0,NA,NA,silent,during,moving_fast+panic,0
L31,15,0,NA,NA,novel,during,moving_fast+panic,0
L31,16,1,NA,NA,human,during,moving_fast+panic,0
L31,16,0,NA,NA,silent,during,moving_fast+panic,0
L31,17,1,NA,NA,roedeer,during,moving_fast+panic,0
L31,17,1,NA,NA,silent,during,moving_fast+panic,0
L31,18,0,NA,NA,bird,during,moving_fast+panic,0
L31,18,0,NA,NA,silent,during,moving_fast+panic,0
L31,19,0,NA,NA,roedeer,during,moving_fast+panic,0
L31,20,1,NA,NA,silent,during,moving_fast+panic,0
L31,20,1,NA,NA,human,during,moving_fast+panic,0.6
L31,20,0,NA,NA,silent,during,moving_fast+panic,0
L31,20,0,NA,NA,silent,during,moving_fast+panic,0
L31,24,0,NA,NA,silent,during,moving_fast+panic,0
L31,24,0,NA,NA,novel,during,moving_fast+panic,0
L31,24,0,NA,NA,silent,during,moving_fast+panic,0
L31,24,0,NA,NA,human,during,moving_fast+panic,0
L31,25,0,NA,NA,novel,during,moving_fast+panic,0
L31,26,0,NA,NA,silent,during,moving_fast+panic,0
L31,27,0,NA,NA,novel,during,moving_fast+panic,0
L31,27,0,NA,NA,silent,during,moving_fast+panic,0.1
L31,27,0,NA,NA,bird,during,moving_fast+panic,0
L31,27,0,NA,NA,silent,during,moving_fast+panic,0
L31,27,0,NA,NA,roedeer,during,moving_fast+panic,0
L31,27,1,NA,NA,silent,during,moving_fast+panic,0
L31,27,0,NA,NA,novel,during,moving_fast+panic,0
L31,1,0,NA,NA,human,after,moving_fast+panic,NA
L31,2,1,NA,NA,silent,after,moving_fast+panic,0
L31,2,1,NA,NA,human,after,moving_fast+panic,NA
L31,3,1,NA,NA,bird,after,moving_fast+panic,NA
L31,3,0,NA,NA,silent,after,moving_fast+panic,0
L31,3,0,NA,NA,novel,after,moving_fast+panic,NA
L31,4,1,NA,NA,roedeer,after,moving_fast+panic,NA
L31,4,1,NA,NA,silent,after,moving_fast+panic,0
L31,4,1,NA,NA,roedeer,after,moving_fast+panic,NA
L31,4,0,NA,NA,human,after,moving_fast+panic,0
L31,7,1,NA,NA,dog,after,moving_fast+panic,0
L31,8,0,NA,NA,human,after,moving_fast+panic,NA
L31,9,1,NA,NA,roedeer,after,moving_fast+panic,0
L31,9,1,NA,NA,novel,after,moving_fast+panic,0
L31,9,1,NA,NA,silent,after,moving_fast+panic,0
L31,10,1,NA,NA,bird,after,moving_fast+panic,0
L31,10,1,NA,NA,silent,after,moving_fast+panic,0
L31,10,1,NA,NA,novel,after,moving_fast+panic,0
L31,10,1,NA,NA,silent,after,moving_fast+panic,0
L31,10,1,NA,NA,silent,after,moving_fast+panic,0
L31,11,1,NA,NA,human,after,moving_fast+panic,0
L31,11,1,NA,NA,silent,after,moving_fast+panic,NA
L31,11,1,NA,NA,silent,after,moving_fast+panic,0
L31,11,1,NA,NA,silent,after,moving_fast+panic,0
L31,12,0,NA,NA,silent,after,moving_fast+panic,0
L31,12,0,NA,NA,silent,after,moving_fast+panic,0
L31,13,0,NA,NA,human,after,moving_fast+panic,0
L31,13,0,NA,NA,dog,after,moving_fast+panic,0
L31,13,0,NA,NA,silent,after,moving_fast+panic,0
L31,13,0,NA,NA,roedeer,after,moving_fast+panic,0
L31,13,1,NA,NA,dog,after,moving_fast+panic,NA
L31,13,1,NA,NA,silent,after,moving_fast+panic,0
L31,13,0,NA,NA,silent,after,moving_fast+panic,0
L31,13,0,NA,NA,bird,after,moving_fast+panic,0
L31,14,1,NA,NA,dog,after,moving_fast+panic,NA
L31,14,0,NA,NA,dog,after,moving_fast+panic,0
L31,15,0,NA,NA,human,after,moving_fast+panic,0
L31,15,0,NA,NA,silent,after,moving_fast+panic,0
L31,15,1,NA,NA,bird,after,moving_fast+panic,0
L31,15,0,NA,NA,silent,after,moving_fast+panic,0
L31,15,0,NA,NA,novel,after,moving_fast+panic,0
L31,16,1,NA,NA,human,after,moving_fast+panic,0
L31,16,0,NA,NA,silent,after,moving_fast+panic,0
L31,17,1,NA,NA,roedeer,after,moving_fast+panic,0
L31,17,1,NA,NA,silent,after,moving_fast+panic,0
L31,18,0,NA,NA,bird,after,moving_fast+panic,0
L31,18,0,NA,NA,silent,after,moving_fast+panic,NA
L31,19,0,NA,NA,roedeer,after,moving_fast+panic,0
L31,20,1,NA,NA,silent,after,moving_fast+panic,0
L31,20,1,NA,NA,human,after,moving_fast+panic,NA
L31,20,0,NA,NA,silent,after,moving_fast+panic,0
L31,20,0,NA,NA,silent,after,moving_fast+panic,0
L31,24,0,NA,NA,silent,after,moving_fast+panic,0
L31,24,0,NA,NA,novel,after,moving_fast+panic,0
L31,24,0,NA,NA,silent,after,moving_fast+panic,0
L31,24,0,NA,NA,human,after,moving_fast+panic,0
L31,25,0,NA,NA,novel,after,moving_fast+panic,0
L31,26,0,NA,NA,silent,after,moving_fast+panic,0
L31,27,0,NA,NA,novel,after,moving_fast+panic,0
L31,27,0,NA,NA,silent,after,moving_fast+panic,0
L31,27,0,NA,NA,bird,after,moving_fast+panic,0
L31,27,0,NA,NA,silent,after,moving_fast+panic,0
L31,27,0,NA,NA,roedeer,after,moving_fast+panic,0.166666667
L31,27,1,NA,NA,silent,after,moving_fast+panic,0
L31,27,0,NA,NA,novel,after,moving_fast+panic,0
L31,1,0,NA,NA,human,before,standing,0
L31,2,1,NA,NA,silent,before,standing,0
L31,2,1,NA,NA,human,before,standing,0
L31,3,1,NA,NA,bird,before,standing,0.214285714
L31,3,0,NA,NA,silent,before,standing,0.2
L31,3,0,NA,NA,novel,before,standing,0.4
L31,4,1,NA,NA,roedeer,before,standing,0
L31,4,1,NA,NA,silent,before,standing,0
L31,4,1,NA,NA,roedeer,before,standing,0.6
L31,4,0,NA,NA,human,before,standing,0
L31,7,1,NA,NA,dog,before,standing,0
L31,8,0,NA,NA,human,before,standing,0
L31,9,1,NA,NA,roedeer,before,standing,0
L31,9,1,NA,NA,novel,before,standing,0
L31,9,1,NA,NA,silent,before,standing,0
L31,10,1,NA,NA,bird,before,standing,0
L31,10,1,NA,NA,silent,before,standing,0
L31,10,1,NA,NA,novel,before,standing,0
L31,10,1,NA,NA,silent,before,standing,0
L31,10,1,NA,NA,silent,before,standing,0
L31,11,1,NA,NA,human,before,standing,0
L31,11,1,NA,NA,silent,before,standing,0
L31,11,1,NA,NA,silent,before,standing,0
L31,11,1,NA,NA,silent,before,standing,0.25
L31,12,0,NA,NA,silent,before,standing,0
L31,12,0,NA,NA,silent,before,standing,0
L31,13,0,NA,NA,human,before,standing,0
L31,13,0,NA,NA,dog,before,standing,0
L31,13,0,NA,NA,silent,before,standing,0.15
L31,13,0,NA,NA,roedeer,before,standing,0
L31,13,1,NA,NA,dog,before,standing,0.15
L31,13,1,NA,NA,silent,before,standing,0
L31,13,0,NA,NA,silent,before,standing,0
L31,13,0,NA,NA,bird,before,standing,0
L31,14,1,NA,NA,dog,before,standing,0.8
L31,14,0,NA,NA,dog,before,standing,0
L31,15,0,NA,NA,human,before,standing,0
L31,15,0,NA,NA,silent,before,standing,1
L31,15,1,NA,NA,bird,before,standing,0.3
L31,15,0,NA,NA,silent,before,standing,0
L31,15,0,NA,NA,novel,before,standing,0.5
L31,16,1,NA,NA,human,before,standing,0.75
L31,16,0,NA,NA,silent,before,standing,0.3
L31,17,1,NA,NA,roedeer,before,standing,0
L31,17,1,NA,NA,silent,before,standing,0
L31,18,0,NA,NA,bird,before,standing,0.285714286
L31,18,0,NA,NA,silent,before,standing,0.25
L31,19,0,NA,NA,roedeer,before,standing,0.15
L31,20,1,NA,NA,silent,before,standing,0
L31,20,1,NA,NA,human,before,standing,0
L31,20,0,NA,NA,silent,before,standing,0.1
L31,20,0,NA,NA,silent,before,standing,0.85
L31,24,0,NA,NA,silent,before,standing,0
L31,24,0,NA,NA,novel,before,standing,0.1
L31,24,0,NA,NA,silent,before,standing,0
L31,24,0,NA,NA,human,before,standing,0
L31,25,0,NA,NA,novel,before,standing,0.35
L31,26,0,NA,NA,silent,before,standing,0
L31,27,0,NA,NA,novel,before,standing,0
L31,27,0,NA,NA,silent,before,standing,0
L31,27,0,NA,NA,bird,before,standing,0.15
L31,27,0,NA,NA,silent,before,standing,0
L31,27,0,NA,NA,roedeer,before,standing,0
L31,27,1,NA,NA,silent,before,standing,0
L31,27,0,NA,NA,novel,before,standing,0.1
L31,1,0,NA,NA,human,during,standing,0
L31,2,1,NA,NA,silent,during,standing,0
L31,2,1,NA,NA,human,during,standing,0
L31,3,1,NA,NA,bird,during,standing,0.5
L31,3,0,NA,NA,silent,during,standing,0
L31,3,0,NA,NA,novel,during,standing,0.333333333
L31,4,1,NA,NA,roedeer,during,standing,0
L31,4,1,NA,NA,silent,during,standing,0
L31,4,1,NA,NA,roedeer,during,standing,0
L31,4,0,NA,NA,human,during,standing,0
L31,7,1,NA,NA,dog,during,standing,0
L31,8,0,NA,NA,human,during,standing,0
L31,9,1,NA,NA,roedeer,during,standing,0
L31,9,1,NA,NA,novel,during,standing,0
L31,9,1,NA,NA,silent,during,standing,0
L31,10,1,NA,NA,bird,during,standing,0
L31,10,1,NA,NA,silent,during,standing,0
L31,10,1,NA,NA,novel,during,standing,0
L31,10,1,NA,NA,silent,during,standing,0
L31,10,1,NA,NA,silent,during,standing,0
L31,11,1,NA,NA,human,during,standing,0
L31,11,1,NA,NA,silent,during,standing,0.352941176
L31,11,1,NA,NA,silent,during,standing,0
L31,11,1,NA,NA,silent,during,standing,0
L31,12,0,NA,NA,silent,during,standing,0
L31,12,0,NA,NA,silent,during,standing,0
L31,13,0,NA,NA,human,during,standing,0.15
L31,13,0,NA,NA,dog,during,standing,0.2
L31,13,0,NA,NA,silent,during,standing,0.2
L31,13,0,NA,NA,roedeer,during,standing,0.3
L31,13,1,NA,NA,dog,during,standing,0.285714286
L31,13,1,NA,NA,silent,during,standing,0.1
L31,13,0,NA,NA,silent,during,standing,0
L31,13,0,NA,NA,bird,during,standing,0
L31,14,1,NA,NA,dog,during,standing,0.285714286
L31,14,0,NA,NA,dog,during,standing,0
L31,15,0,NA,NA,human,during,standing,0
L31,15,0,NA,NA,silent,during,standing,1
L31,15,1,NA,NA,bird,during,standing,0
L31,15,0,NA,NA,silent,during,standing,0
L31,15,0,NA,NA,novel,during,standing,0
L31,16,1,NA,NA,human,during,standing,0.15
L31,16,0,NA,NA,silent,during,standing,0
L31,17,1,NA,NA,roedeer,during,standing,0
L31,17,1,NA,NA,silent,during,standing,0
L31,18,0,NA,NA,bird,during,standing,0.25
L31,18,0,NA,NA,silent,during,standing,0
L31,19,0,NA,NA,roedeer,during,standing,0
L31,20,1,NA,NA,silent,during,standing,0
L31,20,1,NA,NA,human,during,standing,0
L31,20,0,NA,NA,silent,during,standing,0
L31,20,0,NA,NA,silent,during,standing,0
L31,24,0,NA,NA,silent,during,standing,0
L31,24,0,NA,NA,novel,during,standing,0
L31,24,0,NA,NA,silent,during,standing,0
L31,24,0,NA,NA,human,during,standing,0.1
L31,25,0,NA,NA,novel,during,standing,0.083333333
L31,26,0,NA,NA,silent,during,standing,0
L31,27,0,NA,NA,novel,during,standing,0.25
L31,27,0,NA,NA,silent,during,standing,0
L31,27,0,NA,NA,bird,during,standing,0
L31,27,0,NA,NA,silent,during,standing,0
L31,27,0,NA,NA,roedeer,during,standing,0
L31,27,1,NA,NA,silent,during,standing,0
L31,27,0,NA,NA,novel,during,standing,0
L31,1,0,NA,NA,human,after,standing,NA
L31,2,1,NA,NA,silent,after,standing,0
L31,2,1,NA,NA,human,after,standing,NA
L31,3,1,NA,NA,bird,after,standing,NA
L31,3,0,NA,NA,silent,after,standing,0
L31,3,0,NA,NA,novel,after,standing,NA
L31,4,1,NA,NA,roedeer,after,standing,NA
L31,4,1,NA,NA,silent,after,standing,0
L31,4,1,NA,NA,roedeer,after,standing,NA
L31,4,0,NA,NA,human,after,standing,0
L31,7,1,NA,NA,dog,after,standing,0
L31,8,0,NA,NA,human,after,standing,NA
L31,9,1,NA,NA,roedeer,after,standing,0
L31,9,1,NA,NA,novel,after,standing,0
L31,9,1,NA,NA,silent,after,standing,0
L31,10,1,NA,NA,bird,after,standing,0
L31,10,1,NA,NA,silent,after,standing,0
L31,10,1,NA,NA,novel,after,standing,0
L31,10,1,NA,NA,silent,after,standing,0
L31,10,1,NA,NA,silent,after,standing,0
L31,11,1,NA,NA,human,after,standing,0
L31,11,1,NA,NA,silent,after,standing,NA
L31,11,1,NA,NA,silent,after,standing,0
L31,11,1,NA,NA,silent,after,standing,0
L31,12,0,NA,NA,silent,after,standing,0
L31,12,0,NA,NA,silent,after,standing,0
L31,13,0,NA,NA,human,after,standing,0
L31,13,0,NA,NA,dog,after,standing,0
L31,13,0,NA,NA,silent,after,standing,0
L31,13,0,NA,NA,roedeer,after,standing,0
L31,13,1,NA,NA,dog,after,standing,NA
L31,13,1,NA,NA,silent,after,standing,0
L31,13,0,NA,NA,silent,after,standing,0
L31,13,0,NA,NA,bird,after,standing,0
L31,14,1,NA,NA,dog,after,standing,NA
L31,14,0,NA,NA,dog,after,standing,0.2
L31,15,0,NA,NA,human,after,standing,0
L31,15,0,NA,NA,silent,after,standing,0
L31,15,1,NA,NA,bird,after,standing,0
L31,15,0,NA,NA,silent,after,standing,0
L31,15,0,NA,NA,novel,after,standing,0
L31,16,1,NA,NA,human,after,standing,0.5
L31,16,0,NA,NA,silent,after,standing,0.15
L31,17,1,NA,NA,roedeer,after,standing,0
L31,17,1,NA,NA,silent,after,standing,0.25
L31,18,0,NA,NA,bird,after,standing,0.95
L31,18,0,NA,NA,silent,after,standing,NA
L31,19,0,NA,NA,roedeer,after,standing,0
L31,20,1,NA,NA,silent,after,standing,0
L31,20,1,NA,NA,human,after,standing,NA
L31,20,0,NA,NA,silent,after,standing,0
L31,20,0,NA,NA,silent,after,standing,0
L31,24,0,NA,NA,silent,after,standing,0
L31,24,0,NA,NA,novel,after,standing,0
L31,24,0,NA,NA,silent,after,standing,0.15
L31,24,0,NA,NA,human,after,standing,0
L31,25,0,NA,NA,novel,after,standing,0.285714286
L31,26,0,NA,NA,silent,after,standing,0
L31,27,0,NA,NA,novel,after,standing,0
L31,27,0,NA,NA,silent,after,standing,0
L31,27,0,NA,NA,bird,after,standing,0
L31,27,0,NA,NA,silent,after,standing,0
L31,27,0,NA,NA,roedeer,after,standing,0
L31,27,1,NA,NA,silent,after,standing,0
L31,27,0,NA,NA,novel,after,standing,0
L31,1,0,NA,NA,human,before,in_background,0
L31,2,1,NA,NA,silent,before,in_background,0
L31,2,1,NA,NA,human,before,in_background,0.75
L31,3,1,NA,NA,bird,before,in_background,0
L31,3,0,NA,NA,silent,before,in_background,0
L31,3,0,NA,NA,novel,before,in_background,0
L31,4,1,NA,NA,roedeer,before,in_background,0
L31,4,1,NA,NA,silent,before,in_background,0
L31,4,1,NA,NA,roedeer,before,in_background,0
L31,4,0,NA,NA,human,before,in_background,0
L31,7,1,NA,NA,dog,before,in_background,0
L31,8,0,NA,NA,human,before,in_background,0
L31,9,1,NA,NA,roedeer,before,in_background,0
L31,9,1,NA,NA,novel,before,in_background,0
L31,9,1,NA,NA,silent,before,in_background,0
L31,10,1,NA,NA,bird,before,in_background,0
L31,10,1,NA,NA,silent,before,in_background,0
L31,10,1,NA,NA,novel,before,in_background,0
L31,10,1,NA,NA,silent,before,in_background,0
L31,10,1,NA,NA,silent,before,in_background,0
L31,11,1,NA,NA,human,before,in_background,0
L31,11,1,NA,NA,silent,before,in_background,0
L31,11,1,NA,NA,silent,before,in_background,0
L31,11,1,NA,NA,silent,before,in_background,0
L31,12,0,NA,NA,silent,before,in_background,0
L31,12,0,NA,NA,silent,before,in_background,0
L31,13,0,NA,NA,human,before,in_background,0
L31,13,0,NA,NA,dog,before,in_background,0
L31,13,0,NA,NA,silent,before,in_background,0
L31,13,0,NA,NA,roedeer,before,in_background,0
L31,13,1,NA,NA,dog,before,in_background,0
L31,13,1,NA,NA,silent,before,in_background,0
L31,13,0,NA,NA,silent,before,in_background,0
L31,13,0,NA,NA,bird,before,in_background,0
L31,14,1,NA,NA,dog,before,in_background,0
L31,14,0,NA,NA,dog,before,in_background,0
L31,15,0,NA,NA,human,before,in_background,0
L31,15,0,NA,NA,silent,before,in_background,0
L31,15,1,NA,NA,bird,before,in_background,0
L31,15,0,NA,NA,silent,before,in_background,0
L31,15,0,NA,NA,novel,before,in_background,0
L31,16,1,NA,NA,human,before,in_background,0
L31,16,0,NA,NA,silent,before,in_background,0
L31,17,1,NA,NA,roedeer,before,in_background,0
L31,17,1,NA,NA,silent,before,in_background,0
L31,18,0,NA,NA,bird,before,in_background,0
L31,18,0,NA,NA,silent,before,in_background,0.15
L31,19,0,NA,NA,roedeer,before,in_background,0
L31,20,1,NA,NA,silent,before,in_background,0
L31,20,1,NA,NA,human,before,in_background,0
L31,20,0,NA,NA,silent,before,in_background,0
L31,20,0,NA,NA,silent,before,in_background,0
L31,24,0,NA,NA,silent,before,in_background,0
L31,24,0,NA,NA,novel,before,in_background,0
L31,24,0,NA,NA,silent,before,in_background,0
L31,24,0,NA,NA,human,before,in_background,0
L31,25,0,NA,NA,novel,before,in_background,0
L31,26,0,NA,NA,silent,before,in_background,0
L31,27,0,NA,NA,novel,before,in_background,0.1
L31,27,0,NA,NA,silent,before,in_background,0
L31,27,0,NA,NA,bird,before,in_background,0
L31,27,0,NA,NA,silent,before,in_background,0
L31,27,0,NA,NA,roedeer,before,in_background,0
L31,27,1,NA,NA,silent,before,in_background,0.4
L31,27,0,NA,NA,novel,before,in_background,0
L31,1,0,NA,NA,human,during,in_background,0
L31,2,1,NA,NA,silent,during,in_background,0
L31,2,1,NA,NA,human,during,in_background,0.5
L31,3,1,NA,NA,bird,during,in_background,0
L31,3,0,NA,NA,silent,during,in_background,0
L31,3,0,NA,NA,novel,during,in_background,0
L31,4,1,NA,NA,roedeer,during,in_background,0
L31,4,1,NA,NA,silent,during,in_background,0
L31,4,1,NA,NA,roedeer,during,in_background,0.764705882
L31,4,0,NA,NA,human,during,in_background,0
L31,7,1,NA,NA,dog,during,in_background,1
L31,8,0,NA,NA,human,during,in_background,0
L31,9,1,NA,NA,roedeer,during,in_background,0
L31,9,1,NA,NA,novel,during,in_background,0
L31,9,1,NA,NA,silent,during,in_background,0
L31,10,1,NA,NA,bird,during,in_background,0
L31,10,1,NA,NA,silent,during,in_background,0
L31,10,1,NA,NA,novel,during,in_background,0.1
L31,10,1,NA,NA,silent,during,in_background,0
L31,10,1,NA,NA,silent,during,in_background,0
L31,11,1,NA,NA,human,during,in_background,0.35
L31,11,1,NA,NA,silent,during,in_background,0
L31,11,1,NA,NA,silent,during,in_background,0
L31,11,1,NA,NA,silent,during,in_background,0
L31,12,0,NA,NA,silent,during,in_background,0
L31,12,0,NA,NA,silent,during,in_background,0
L31,13,0,NA,NA,human,during,in_background,0
L31,13,0,NA,NA,dog,during,in_background,0
L31,13,0,NA,NA,silent,during,in_background,0
L31,13,0,NA,NA,roedeer,during,in_background,0
L31,13,1,NA,NA,dog,during,in_background,0
L31,13,1,NA,NA,silent,during,in_background,0.3
L31,13,0,NA,NA,silent,during,in_background,0
L31,13,0,NA,NA,bird,during,in_background,0
L31,14,1,NA,NA,dog,during,in_background,0
L31,14,0,NA,NA,dog,during,in_background,0
L31,15,0,NA,NA,human,during,in_background,0
L31,15,0,NA,NA,silent,during,in_background,0
L31,15,1,NA,NA,bird,during,in_background,0
L31,15,0,NA,NA,silent,during,in_background,0
L31,15,0,NA,NA,novel,during,in_background,0
L31,16,1,NA,NA,human,during,in_background,0
L31,16,0,NA,NA,silent,during,in_background,0
L31,17,1,NA,NA,roedeer,during,in_background,0
L31,17,1,NA,NA,silent,during,in_background,0
L31,18,0,NA,NA,bird,during,in_background,0
L31,18,0,NA,NA,silent,during,in_background,1
L31,19,0,NA,NA,roedeer,during,in_background,0
L31,20,1,NA,NA,silent,during,in_background,0
L31,20,1,NA,NA,human,during,in_background,0
L31,20,0,NA,NA,silent,during,in_background,0
L31,20,0,NA,NA,silent,during,in_background,0
L31,24,0,NA,NA,silent,during,in_background,0
L31,24,0,NA,NA,novel,during,in_background,0
L31,24,0,NA,NA,silent,during,in_background,0
L31,24,0,NA,NA,human,during,in_background,0
L31,25,0,NA,NA,novel,during,in_background,0
L31,26,0,NA,NA,silent,during,in_background,0
L31,27,0,NA,NA,novel,during,in_background,0.1
L31,27,0,NA,NA,silent,during,in_background,0.15
L31,27,0,NA,NA,bird,during,in_background,0
L31,27,0,NA,NA,silent,during,in_background,0
L31,27,0,NA,NA,roedeer,during,in_background,0
L31,27,1,NA,NA,silent,during,in_background,0.4
L31,27,0,NA,NA,novel,during,in_background,0
L31,1,0,NA,NA,human,after,in_background,NA
L31,2,1,NA,NA,silent,after,in_background,0
L31,2,1,NA,NA,human,after,in_background,NA
L31,3,1,NA,NA,bird,after,in_background,NA
L31,3,0,NA,NA,silent,after,in_background,0
L31,3,0,NA,NA,novel,after,in_background,NA
L31,4,1,NA,NA,roedeer,after,in_background,NA
L31,4,1,NA,NA,silent,after,in_background,0
L31,4,1,NA,NA,roedeer,after,in_background,NA
L31,4,0,NA,NA,human,after,in_background,0
L31,7,1,NA,NA,dog,after,in_background,1
L31,8,0,NA,NA,human,after,in_background,NA
L31,9,1,NA,NA,roedeer,after,in_background,0
L31,9,1,NA,NA,novel,after,in_background,0
L31,9,1,NA,NA,silent,after,in_background,0
L31,10,1,NA,NA,bird,after,in_background,0
L31,10,1,NA,NA,silent,after,in_background,0
L31,10,1,NA,NA,novel,after,in_background,0
L31,10,1,NA,NA,silent,after,in_background,0
L31,10,1,NA,NA,silent,after,in_background,0
L31,11,1,NA,NA,human,after,in_background,0.7
L31,11,1,NA,NA,silent,after,in_background,NA
L31,11,1,NA,NA,silent,after,in_background,0
L31,11,1,NA,NA,silent,after,in_background,0
L31,12,0,NA,NA,silent,after,in_background,0
L31,12,0,NA,NA,silent,after,in_background,0
L31,13,0,NA,NA,human,after,in_background,0
L31,13,0,NA,NA,dog,after,in_background,0
L31,13,0,NA,NA,silent,after,in_background,0
L31,13,0,NA,NA,roedeer,after,in_background,0
L31,13,1,NA,NA,dog,after,in_background,NA
L31,13,1,NA,NA,silent,after,in_background,0.5
L31,13,0,NA,NA,silent,after,in_background,0
L31,13,0,NA,NA,bird,after,in_background,0
L31,14,1,NA,NA,dog,after,in_background,NA
L31,14,0,NA,NA,dog,after,in_background,0
L31,15,0,NA,NA,human,after,in_background,0
L31,15,0,NA,NA,silent,after,in_background,0
L31,15,1,NA,NA,bird,after,in_background,0.1
L31,15,0,NA,NA,silent,after,in_background,0
L31,15,0,NA,NA,novel,after,in_background,0
L31,16,1,NA,NA,human,after,in_background,0
L31,16,0,NA,NA,silent,after,in_background,0
L31,17,1,NA,NA,roedeer,after,in_background,0
L31,17,1,NA,NA,silent,after,in_background,0
L31,18,0,NA,NA,bird,after,in_background,0
L31,18,0,NA,NA,silent,after,in_background,NA
L31,19,0,NA,NA,roedeer,after,in_background,0
L31,20,1,NA,NA,silent,after,in_background,0
L31,20,1,NA,NA,human,after,in_background,NA
L31,20,0,NA,NA,silent,after,in_background,0
L31,20,0,NA,NA,silent,after,in_background,0
L31,24,0,NA,NA,silent,after,in_background,0
L31,24,0,NA,NA,novel,after,in_background,0
L31,24,0,NA,NA,silent,after,in_background,0
L31,24,0,NA,NA,human,after,in_background,0
L31,25,0,NA,NA,novel,after,in_background,0.142857143
L31,26,0,NA,NA,silent,after,in_background,0
L31,27,0,NA,NA,novel,after,in_background,0
L31,27,0,NA,NA,silent,after,in_background,0.15
L31,27,0,NA,NA,bird,after,in_background,0
L31,27,0,NA,NA,silent,after,in_background,0
L31,27,0,NA,NA,roedeer,after,in_background,0
L31,27,1,NA,NA,silent,after,in_background,0
L31,27,0,NA,NA,novel,after,in_background,0
L31,1,0,NA,NA,human,before,moving_slow,0
L31,2,1,NA,NA,silent,before,moving_slow,0
L31,2,1,NA,NA,human,before,moving_slow,0
L31,3,1,NA,NA,bird,before,moving_slow,0.785714286
L31,3,0,NA,NA,silent,before,moving_slow,0.4
L31,3,0,NA,NA,novel,before,moving_slow,0.4
L31,4,1,NA,NA,roedeer,before,moving_slow,0.25
L31,4,1,NA,NA,silent,before,moving_slow,0
L31,4,1,NA,NA,roedeer,before,moving_slow,0.35
L31,4,0,NA,NA,human,before,moving_slow,0
L31,7,1,NA,NA,dog,before,moving_slow,0.4
L31,8,0,NA,NA,human,before,moving_slow,0
L31,9,1,NA,NA,roedeer,before,moving_slow,0.15
L31,9,1,NA,NA,novel,before,moving_slow,0
L31,9,1,NA,NA,silent,before,moving_slow,0
L31,10,1,NA,NA,bird,before,moving_slow,0.3
L31,10,1,NA,NA,silent,before,moving_slow,0
L31,10,1,NA,NA,novel,before,moving_slow,0.25
L31,10,1,NA,NA,silent,before,moving_slow,0
L31,10,1,NA,NA,silent,before,moving_slow,0
L31,11,1,NA,NA,human,before,moving_slow,0.4
L31,11,1,NA,NA,silent,before,moving_slow,0
L31,11,1,NA,NA,silent,before,moving_slow,0.3
L31,11,1,NA,NA,silent,before,moving_slow,0.35
L31,12,0,NA,NA,silent,before,moving_slow,0
L31,12,0,NA,NA,silent,before,moving_slow,0.1
L31,13,0,NA,NA,human,before,moving_slow,0
L31,13,0,NA,NA,dog,before,moving_slow,0.15
L31,13,0,NA,NA,silent,before,moving_slow,0
L31,13,0,NA,NA,roedeer,before,moving_slow,0
L31,13,1,NA,NA,dog,before,moving_slow,0.3
L31,13,1,NA,NA,silent,before,moving_slow,0.105263158
L31,13,0,NA,NA,silent,before,moving_slow,0.2
L31,13,0,NA,NA,bird,before,moving_slow,0
L31,14,1,NA,NA,dog,before,moving_slow,0.1
L31,14,0,NA,NA,dog,before,moving_slow,0
L31,15,0,NA,NA,human,before,moving_slow,0
L31,15,0,NA,NA,silent,before,moving_slow,0
L31,15,1,NA,NA,bird,before,moving_slow,0
L31,15,0,NA,NA,silent,before,moving_slow,0.1
L31,15,0,NA,NA,novel,before,moving_slow,0.15
L31,16,1,NA,NA,human,before,moving_slow,0.15
L31,16,0,NA,NA,silent,before,moving_slow,0
L31,17,1,NA,NA,roedeer,before,moving_slow,0
L31,17,1,NA,NA,silent,before,moving_slow,0
L31,18,0,NA,NA,bird,before,moving_slow,0.142857143
L31,18,0,NA,NA,silent,before,moving_slow,0.1
L31,19,0,NA,NA,roedeer,before,moving_slow,0
L31,20,1,NA,NA,silent,before,moving_slow,0.266666667
L31,20,1,NA,NA,human,before,moving_slow,0
L31,20,0,NA,NA,silent,before,moving_slow,0.25
L31,20,0,NA,NA,silent,before,moving_slow,0.05
L31,24,0,NA,NA,silent,before,moving_slow,0
L31,24,0,NA,NA,novel,before,moving_slow,0
L31,24,0,NA,NA,silent,before,moving_slow,0
L31,24,0,NA,NA,human,before,moving_slow,0
L31,25,0,NA,NA,novel,before,moving_slow,0.45
L31,26,0,NA,NA,silent,before,moving_slow,0
L31,27,0,NA,NA,novel,before,moving_slow,0.05
L31,27,0,NA,NA,silent,before,moving_slow,0
L31,27,0,NA,NA,bird,before,moving_slow,0
L31,27,0,NA,NA,silent,before,moving_slow,0
L31,27,0,NA,NA,roedeer,before,moving_slow,0
L31,27,1,NA,NA,silent,before,moving_slow,0
